icon_id,display_name,description,source_type,related_kind,related_id,matched_item_id,icon_path,icon_by_id_path,collision_types
6619,Vestido de dama [Presente],,item_id_match,item,6619,6619,all_icons_named_png/06619_vestido_de_dama_presente.png,all_icons_by_id_png/6619.png,"skill_icon,db_asset"
6620,"Capitão do ""Piranha Esmeralda"" [Presente]",,item_id_match,item,6620,6620,all_icons_named_png/06620_capitao_do_piranha_esmeralda_presente.png,all_icons_by_id_png/6620.png,"skill_icon,db_asset"
6621,Panda rosa [Presente],,item_id_match,item,6621,6621,all_icons_named_png/06621_panda_rosa_presente.png,all_icons_by_id_png/6621.png,db_asset
6622,Coelho cinza do lado [Presente],,item_id_match,item,6622,6622,all_icons_named_png/06622_coelho_cinza_do_lado_presente.png,all_icons_by_id_png/6622.png,db_asset
6623,Coelhinho de Chocolate [Presente],,item_id_match,item,6623,6623,all_icons_named_png/06623_coelhinho_de_chocolate_presente.png,all_icons_by_id_png/6623.png,db_asset
6624,Cupido [Presente],,item_id_match,item,6624,6624,all_icons_named_png/06624_cupido_presente.png,all_icons_by_id_png/6624.png,db_asset
6625,Amur [Presente],,item_id_match,item,6625,6625,all_icons_named_png/06625_amur_presente.png,all_icons_by_id_png/6625.png,db_asset
6626,Feiticeiro da água [Presente],,item_id_match,item,6626,6626,all_icons_named_png/06626_feiticeiro_da_agua_presente.png,all_icons_by_id_png/6626.png,db_asset
6627,Gato selvagem [Presente],,item_id_match,item,6627,6627,all_icons_named_png/06627_gato_selvagem_presente.png,all_icons_by_id_png/6627.png,db_asset
6628,Baú lendário I,Staff 2h Advanced,item_id_match,item,6628,6628,all_icons_named_png/06628_bau_lendario_i.png,all_icons_by_id_png/6628.png,db_asset
6629,Baú lendário II,Staff 2h Advanced,item_id_match,item,6629,6629,all_icons_named_png/06629_bau_lendario_ii.png,all_icons_by_id_png/6629.png,db_asset
6630,Missiva do Batedor,,item_id_match,item,6630,6630,all_icons_named_png/06630_missiva_do_batedor.png,all_icons_by_id_png/6630.png,db_asset
6631,Broto de cicuta,Chamado da Morte,item_id_match,item,6631,6631,all_icons_named_png/06631_broto_de_cicuta.png,all_icons_by_id_png/6631.png,db_asset
6632,Pata de urso,,item_id_match,item,6632,6632,all_icons_named_png/06632_pata_de_urso.png,all_icons_by_id_png/6632.png,db_asset
6633,Poção da Sábia,,item_id_match,item,6633,6633,all_icons_named_png/06633_pocao_da_sabia.png,all_icons_by_id_png/6633.png,db_asset
6634,Anel de Cláudia,,item_id_match,item,6634,6634,all_icons_named_png/06634_anel_de_claudia.png,all_icons_by_id_png/6634.png,db_asset
6635,Papel amassado,,item_id_match,item,6635,6635,all_icons_named_png/06635_papel_amassado.png,all_icons_by_id_png/6635.png,db_asset
6636,Cabeça de elfo,,item_id_match,item,6636,6636,all_icons_named_png/06636_cabeca_de_elfo.png,all_icons_by_id_png/6636.png,db_asset
6637,Pó de âmbar,,item_id_match,item,6637,6637,all_icons_named_png/06637_po_de_ambar.png,all_icons_by_id_png/6637.png,db_asset
6638,Icone 6638,,db_icon_unmapped,,,,all_icons_named_png/06638_icone_6638.png,all_icons_by_id_png/6638.png,db_asset
6639,Caveira de lobo,,item_id_match,item,6639,6639,all_icons_named_png/06639_caveira_de_lobo.png,all_icons_by_id_png/6639.png,db_asset
6640,Beladona,,item_id_match,item,6640,6640,all_icons_named_png/06640_beladona.png,all_icons_by_id_png/6640.png,db_asset
6641,Cristal da Cremilda,,item_id_match,item,6641,6641,all_icons_named_png/06641_cristal_da_cremilda.png,all_icons_by_id_png/6641.png,db_asset
6642,Amanita,,item_id_match,item,6642,6642,all_icons_named_png/06642_amanita.png,all_icons_by_id_png/6642.png,db_asset
6643,Cajado do necromante,,item_id_match,item,6643,6643,all_icons_named_png/06643_cajado_do_necromante.png,all_icons_by_id_png/6643.png,db_asset
6644,Pertences do Walter,,item_id_match,item,6644,6644,all_icons_named_png/06644_pertences_do_walter.png,all_icons_by_id_png/6644.png,db_asset
6645,Geleia para o Clemente,,item_id_match,item,6645,6645,all_icons_named_png/06645_geleia_para_o_clemente.png,all_icons_by_id_png/6645.png,db_asset
6646,Lã,- Aumenta para 40 o limite de membros da guilda,item_id_match,item,6646,6646,all_icons_named_png/06646_la.png,all_icons_by_id_png/6646.png,db_asset
6647,Tesoura de ovelhas,Bestas,item_id_match,item,6647,6647,all_icons_named_png/06647_tesoura_de_ovelhas.png,all_icons_by_id_png/6647.png,db_asset
6648,Cabeça do Vulfrido,,item_id_match,item,6648,6648,all_icons_named_png/06648_cabeca_do_vulfrido.png,all_icons_by_id_png/6648.png,db_asset
6649,Anotações do Alfredo,,item_id_match,item,6649,6649,all_icons_named_png/06649_anotacoes_do_alfredo.png,all_icons_by_id_png/6649.png,db_asset
6650,Cópia do bilhete,,item_id_match,item,6650,6650,all_icons_named_png/06650_copia_do_bilhete.png,all_icons_by_id_png/6650.png,db_asset
6651,Segunda cópia,,item_id_match,item,6651,6651,all_icons_named_png/06651_segunda_copia.png,all_icons_by_id_png/6651.png,db_asset
6652,Terceira cópia,,item_id_match,item,6652,6652,all_icons_named_png/06652_terceira_copia.png,all_icons_by_id_png/6652.png,db_asset
6653,Trevo com três folhas,,item_id_match,item,6653,6653,all_icons_named_png/06653_trevo_com_tres_folhas.png,all_icons_by_id_png/6653.png,db_asset
6654,Trevo de quatro folhas,Penetração Melhorada,item_id_match,item,6654,6654,all_icons_named_png/06654_trevo_de_quatro_folhas.png,all_icons_by_id_png/6654.png,db_asset
6655,Diário do Olívio,,item_id_match,item,6655,6655,all_icons_named_png/06655_diario_do_olivio.png,all_icons_by_id_png/6655.png,db_asset
6656,Faca Velha,,item_id_match,item,6656,6656,all_icons_named_png/06656_faca_velha.png,all_icons_by_id_png/6656.png,db_asset
6657,Casaco de pele parcialmente comido,,item_id_match,item,6657,6657,all_icons_named_png/06657_casaco_de_pele_parcialmente_comido.png,all_icons_by_id_png/6657.png,db_asset
6658,Tinteiro vazio,,item_id_match,item,6658,6658,all_icons_named_png/06658_tinteiro_vazio.png,all_icons_by_id_png/6658.png,db_asset
6659,Chave dos gnolls,,item_id_match,item,6659,6659,all_icons_named_png/06659_chave_dos_gnolls.png,all_icons_by_id_png/6659.png,"skill_icon,db_asset"
6660,Lâmpada solar esgotada,,item_id_match,item,6660,6660,all_icons_named_png/06660_lampada_solar_esgotada.png,all_icons_by_id_png/6660.png,db_asset
6661,Lâmpada solar acesa,,item_id_match,item,6661,6661,all_icons_named_png/06661_lampada_solar_acesa.png,all_icons_by_id_png/6661.png,db_asset
6662,Âmbar radiante,Pele de Árvore,item_id_match,item,6662,6662,all_icons_named_png/06662_ambar_radiante.png,all_icons_by_id_png/6662.png,db_asset
6663,Cajado do guardador de rebanho,,item_id_match,item,6663,6663,all_icons_named_png/06663_cajado_do_guardador_de_rebanho.png,all_icons_by_id_png/6663.png,db_asset
6664,Óleo da Cremilda,,item_id_match,item,6664,6664,all_icons_named_png/06664_oleo_da_cremilda.png,all_icons_by_id_png/6664.png,db_asset
6665,Coríndon de lilás,,item_id_match,item,6665,6665,all_icons_named_png/06665_corindon_de_lilas.png,all_icons_by_id_png/6665.png,db_asset
6666,Folhas de junípero,,item_id_match,item,6666,6666,all_icons_named_png/06666_folhas_de_junipero.png,all_icons_by_id_png/6666.png,db_asset
6668,Solíquido azul,,item_id_match,item,6668,6668,all_icons_named_png/06668_soliquido_azul.png,all_icons_by_id_png/6668.png,db_asset
6669,Suco de Beladona,,item_id_match,item,6669,6669,all_icons_named_png/06669_suco_de_beladona.png,all_icons_by_id_png/6669.png,db_asset
6670,Elixir vermelho,,item_id_match,item,6670,6670,all_icons_named_png/06670_elixir_vermelho.png,all_icons_by_id_png/6670.png,db_asset
6671,Elixir azul,,item_id_match,item,6671,6671,all_icons_named_png/06671_elixir_azul.png,all_icons_by_id_png/6671.png,db_asset
6672,Elixir amarelo,,item_id_match,item,6672,6672,all_icons_named_png/06672_elixir_amarelo.png,all_icons_by_id_png/6672.png,db_asset
6673,Travesseiro roubado,Transformação Mágica,item_id_match,item,6673,6673,all_icons_named_png/06673_travesseiro_roubado.png,all_icons_by_id_png/6673.png,db_asset
6674,Lã desbotada,- Aumenta para 40 o limite de membros da guilda,item_id_match,item,6674,6674,all_icons_named_png/06674_la_desbotada.png,all_icons_by_id_png/6674.png,db_asset
6675,Icone 6675,,db_icon_unmapped,,,,all_icons_named_png/06675_icone_6675.png,all_icons_by_id_png/6675.png,db_asset
6676,Icone 6676,,db_icon_unmapped,,,,all_icons_named_png/06676_icone_6676.png,all_icons_by_id_png/6676.png,db_asset
6677,Icone 6677,,db_icon_unmapped,,,,all_icons_named_png/06677_icone_6677.png,all_icons_by_id_png/6677.png,db_asset
6678,Icone 6678,,db_icon_unmapped,,,,all_icons_named_png/06678_icone_6678.png,all_icons_by_id_png/6678.png,db_asset
6679,Icone 6679,,db_icon_unmapped,,,,all_icons_named_png/06679_icone_6679.png,all_icons_by_id_png/6679.png,db_asset
6680,Icone 6680,,db_icon_unmapped,,,,all_icons_named_png/06680_icone_6680.png,all_icons_by_id_png/6680.png,db_asset
6681,Icone 6681,,db_icon_unmapped,,,,all_icons_named_png/06681_icone_6681.png,all_icons_by_id_png/6681.png,db_asset
6682,Icone 6682,,db_icon_unmapped,,,,all_icons_named_png/06682_icone_6682.png,all_icons_by_id_png/6682.png,db_asset
6683,Icone 6683,,db_icon_unmapped,,,,all_icons_named_png/06683_icone_6683.png,all_icons_by_id_png/6683.png,db_asset
6684,Icone 6684,,db_icon_unmapped,,,,all_icons_named_png/06684_icone_6684.png,all_icons_by_id_png/6684.png,db_asset
6685,Icone 6685,,db_icon_unmapped,,,,all_icons_named_png/06685_icone_6685.png,all_icons_by_id_png/6685.png,db_asset
6686,Icone 6686,,db_icon_unmapped,,,,all_icons_named_png/06686_icone_6686.png,all_icons_by_id_png/6686.png,db_asset
6687,Icone 6687,,db_icon_unmapped,,,,all_icons_named_png/06687_icone_6687.png,all_icons_by_id_png/6687.png,db_asset
6688,Icone 6688,,db_icon_unmapped,,,,all_icons_named_png/06688_icone_6688.png,all_icons_by_id_png/6688.png,db_asset
6689,Icone 6689,,db_icon_unmapped,,,,all_icons_named_png/06689_icone_6689.png,all_icons_by_id_png/6689.png,db_asset
6690,Icone 6690,,db_icon_unmapped,,,,all_icons_named_png/06690_icone_6690.png,all_icons_by_id_png/6690.png,db_asset
6691,Pacote de Runa do Guardião,Belt,item_id_match,item,6691,6691,all_icons_named_png/06691_pacote_de_runa_do_guardiao.png,all_icons_by_id_png/6691.png,db_asset
6692,Pacote de Runa do Lutador,Belt,item_id_match,item,6692,6692,all_icons_named_png/06692_pacote_de_runa_do_lutador.png,all_icons_by_id_png/6692.png,db_asset
6693,Vestido noturno dourado,Cap1,item_id_match,item,6693,6693,all_icons_named_png/06693_vestido_noturno_dourado.png,all_icons_by_id_png/6693.png,db_asset
6694,Pacote de Runa do Mago,Belt,item_id_match,item,6694,6694,all_icons_named_png/06694_pacote_de_runa_do_mago.png,all_icons_by_id_png/6694.png,db_asset
6695,Vestido noturno roxo,Cap1,item_id_match,item,6695,6695,all_icons_named_png/06695_vestido_noturno_roxo.png,all_icons_by_id_png/6695.png,db_asset
6696,Vestido noturno vermelho,Cap1,item_id_match,item,6696,6696,all_icons_named_png/06696_vestido_noturno_vermelho.png,all_icons_by_id_png/6696.png,db_asset
6697,Pacote de Runa do Conquistador da Arena,Belt,item_id_match,item,6697,6697,all_icons_named_png/06697_pacote_de_runa_do_conquistador_da_arena.png,all_icons_by_id_png/6697.png,db_asset
6698,Mosqueteiro,Boots1,item_id_match,item,6698,6698,all_icons_named_png/06698_mosqueteiro.png,all_icons_by_id_png/6698.png,db_asset
6699,Guarda,Gloves1,item_id_match,item,6699,6699,all_icons_named_png/06699_guarda.png,all_icons_by_id_png/6699.png,db_asset
6700,Pacote de Runa do Lutador Sombrio,Belt,item_id_match,item,6700,6700,all_icons_named_png/06700_pacote_de_runa_do_lutador_sombrio.png,all_icons_by_id_png/6700.png,db_asset
6701,Pacote de Runa do Sábio,Belt,item_id_match,item,6701,6701,all_icons_named_png/06701_pacote_de_runa_do_sabio.png,all_icons_by_id_png/6701.png,db_asset
6702,Icone 6702,,db_icon_unmapped,,,,all_icons_named_png/06702_icone_6702.png,all_icons_by_id_png/6702.png,db_asset
6703,Icone 6703,,db_icon_unmapped,,,,all_icons_named_png/06703_icone_6703.png,all_icons_by_id_png/6703.png,db_asset
6704,Icone 6704,,db_icon_unmapped,,,,all_icons_named_png/06704_icone_6704.png,all_icons_by_id_png/6704.png,db_asset
6705,Icone 6705,,db_icon_unmapped,,,,all_icons_named_png/06705_icone_6705.png,all_icons_by_id_png/6705.png,db_asset
6706,Icone 6706,,db_icon_unmapped,,,,all_icons_named_png/06706_icone_6706.png,all_icons_by_id_png/6706.png,db_asset
6707,Icone 6707,,db_icon_unmapped,,,,all_icons_named_png/06707_icone_6707.png,all_icons_by_id_png/6707.png,db_asset
6708,Icone 6708,,db_icon_unmapped,,,,all_icons_named_png/06708_icone_6708.png,all_icons_by_id_png/6708.png,db_asset
6709,Icone 6709,,db_icon_unmapped,,,,all_icons_named_png/06709_icone_6709.png,all_icons_by_id_png/6709.png,db_asset
6710,Icone 6710,,db_icon_unmapped,,,,all_icons_named_png/06710_icone_6710.png,all_icons_by_id_png/6710.png,db_asset
6711,Icone 6711,,db_icon_unmapped,,,,all_icons_named_png/06711_icone_6711.png,all_icons_by_id_png/6711.png,db_asset
6712,Icone 6712,,db_icon_unmapped,,,,all_icons_named_png/06712_icone_6712.png,all_icons_by_id_png/6712.png,db_asset
6713,Icone 6713,,db_icon_unmapped,,,,all_icons_named_png/06713_icone_6713.png,all_icons_by_id_png/6713.png,db_asset
6714,Icone 6714,,db_icon_unmapped,,,,all_icons_named_png/06714_icone_6714.png,all_icons_by_id_png/6714.png,db_asset
6715,Icone 6715,,db_icon_unmapped,,,,all_icons_named_png/06715_icone_6715.png,all_icons_by_id_png/6715.png,db_asset
6716,Icone 6716,,db_icon_unmapped,,,,all_icons_named_png/06716_icone_6716.png,all_icons_by_id_png/6716.png,db_asset
6717,Icone 6717,,db_icon_unmapped,,,,all_icons_named_png/06717_icone_6717.png,all_icons_by_id_png/6717.png,db_asset
6718,Icone 6718,,db_icon_unmapped,,,,all_icons_named_png/06718_icone_6718.png,all_icons_by_id_png/6718.png,db_asset
6719,Icone 6719,,db_icon_unmapped,,,,all_icons_named_png/06719_icone_6719.png,all_icons_by_id_png/6719.png,db_asset
6720,Icone 6720,,db_icon_unmapped,,,,all_icons_named_png/06720_icone_6720.png,all_icons_by_id_png/6720.png,db_asset
6721,Icone 6721,,db_icon_unmapped,,,,all_icons_named_png/06721_icone_6721.png,all_icons_by_id_png/6721.png,db_asset
6722,Icone 6722,,db_icon_unmapped,,,,all_icons_named_png/06722_icone_6722.png,all_icons_by_id_png/6722.png,db_asset
6723,Pacote de Cristal do Defensor,Amulet,item_id_match,item,6723,6723,all_icons_named_png/06723_pacote_de_cristal_do_defensor.png,all_icons_by_id_png/6723.png,db_asset
6724,Pacote de Cristal do Lutador,Amulet,item_id_match,item,6724,6724,all_icons_named_png/06724_pacote_de_cristal_do_lutador.png,all_icons_by_id_png/6724.png,db_asset
6725,Terno preto dos Escolhidos,,item_id_match,item,6725,6725,all_icons_named_png/06725_terno_preto_dos_escolhidos.png,all_icons_by_id_png/6725.png,db_asset
6726,Pacote de Cristal do Curandeiro,Amulet,item_id_match,item,6726,6726,all_icons_named_png/06726_pacote_de_cristal_do_curandeiro.png,all_icons_by_id_png/6726.png,db_asset
6727,Terno verde dos Escolhidos,,item_id_match,item,6727,6727,all_icons_named_png/06727_terno_verde_dos_escolhidos.png,all_icons_by_id_png/6727.png,db_asset
6728,Terno violeta dos Escolhidos,,item_id_match,item,6728,6728,all_icons_named_png/06728_terno_violeta_dos_escolhidos.png,all_icons_by_id_png/6728.png,db_asset
6729,Pacote de Cristal do Feiticeiro,Amulet,item_id_match,item,6729,6729,all_icons_named_png/06729_pacote_de_cristal_do_feiticeiro.png,all_icons_by_id_png/6729.png,db_asset
6730,Peixe podre,,item_id_match,item,6730,6730,all_icons_named_png/06730_peixe_podre.png,all_icons_by_id_png/6730.png,db_asset
6731,Isca de queijo,,item_id_match,item,6731,6731,all_icons_named_png/06731_isca_de_queijo.png,all_icons_by_id_png/6731.png,db_asset
6732,Broche de Cláudia,,item_id_match,item,6732,6732,all_icons_named_png/06732_broche_de_claudia.png,all_icons_by_id_png/6732.png,db_asset
6733,Cálice de Cláudia,,item_id_match,item,6733,6733,all_icons_named_png/06733_calice_de_claudia.png,all_icons_by_id_png/6733.png,db_asset
6734,Remo direito,,item_id_match,item,6734,6734,all_icons_named_png/06734_remo_direito.png,all_icons_by_id_png/6734.png,db_asset
6735,Remo esquerdo,,item_id_match,item,6735,6735,all_icons_named_png/06735_remo_esquerdo.png,all_icons_by_id_png/6735.png,db_asset
6736,Orvalho da aurora,,item_id_match,item,6736,6736,all_icons_named_png/06736_orvalho_da_aurora.png,all_icons_by_id_png/6736.png,db_asset
6737,Selo da Terra,,item_id_match,item,6737,6737,all_icons_named_png/06737_selo_da_terra.png,all_icons_by_id_png/6737.png,db_asset
6738,Frasco do Tiago vazio,,item_id_match,item,6738,6738,all_icons_named_png/06738_frasco_do_tiago_vazio.png,all_icons_by_id_png/6738.png,db_asset
6739,Frasco do Tiago cheio,,item_id_match,item,6739,6739,all_icons_named_png/06739_frasco_do_tiago_cheio.png,all_icons_by_id_png/6739.png,db_asset
6740,Fragmento do selo da terra,,item_id_match,item,6740,6740,all_icons_named_png/06740_fragmento_do_selo_da_terra.png,all_icons_by_id_png/6740.png,db_asset
6741,Solíquido amarelo,,item_id_match,item,6741,6741,all_icons_named_png/06741_soliquido_amarelo.png,all_icons_by_id_png/6741.png,db_asset
6742,Folha de Beladona,Aumenta os Poderes Físico e Mágico do personagem e dos membros do grupo no mesmo local enquanto está ativa. Habilidade permanente.,item_id_match,item,6742,6742,all_icons_named_png/06742_folha_de_beladona.png,all_icons_by_id_png/6742.png,db_asset
6743,Lentilha goblin,,item_id_match,item,6743,6743,all_icons_named_png/06743_lentilha_goblin.png,all_icons_by_id_png/6743.png,db_asset
6744,Poção do Clemente,,item_id_match,item,6744,6744,all_icons_named_png/06744_pocao_do_clemente.png,all_icons_by_id_png/6744.png,db_asset
6745,Talismã da estrela alva,,item_id_match,item,6745,6745,all_icons_named_png/06745_talisma_da_estrela_alva.png,all_icons_by_id_png/6745.png,db_asset
6746,Relatório do Inquisidor,,item_id_match,item,6746,6746,all_icons_named_png/06746_relatorio_do_inquisidor.png,all_icons_by_id_png/6746.png,db_asset
6747,Banco,,item_id_match,item,6747,6747,all_icons_named_png/06747_banco.png,all_icons_by_id_png/6747.png,db_asset
6748,Grama lunar,,item_id_match,item,6748,6748,all_icons_named_png/06748_grama_lunar.png,all_icons_by_id_png/6748.png,db_asset
6749,Estatueta dourada,,item_id_match,item,6749,6749,all_icons_named_png/06749_estatueta_dourada.png,all_icons_by_id_png/6749.png,db_asset
6750,Poeira astral,- Aumenta para 20 o limite de membros da guilda - Desbloqueia o depósito da guilda,item_id_match,item,6750,6750,all_icons_named_png/06750_poeira_astral.png,all_icons_by_id_png/6750.png,"skill_icon,db_asset"
6751,Essência de sombra,,item_id_match,item,6751,6751,all_icons_named_png/06751_essencia_de_sombra.png,all_icons_by_id_png/6751.png,db_asset
